logical_offset,track2_raw_offset,byte_len,text,jp_chars,hiragana,katakana,kanji
0x148762B4,0x179B8E34,36,見つけるには見つけたんだけど・・・。,17,12,3,2
0x148762D9,0x179B8E59,32,その・・・別の男と一緒に・・・。,15,5,6,4
0x148762FD,0x179B8E7D,38,一緒にいても、あなたが不幸になります。,17,13,0,4
0x14876324,0x179B8EA4,24,これで良かったんですよ。,11,10,0,1
0x1487633D,0x179B8EBD,34,いえ、その件ならもう忘れて下さい。,15,12,0,3
0x14876360,0x179B8EE0,22,部屋が荒らされている。,10,7,0,3
0x14876377,0x179B8EF7,34,というよりも、誰かと争った跡だな。,15,12,0,3
0x1487639A,0x179B8F1A,28,美紅ちゃんはどこにいるんだ！,13,11,0,2
0x148763B7,0x179B8F37,16,無事でいてくれ！,7,5,0,2
0x148763C8,0x179B8F48,16,水音が聞こえる。,7,4,0,3
0x148763D9,0x179B8F59,8,そうか！,3,3,0,0
0x148763E2,0x179B8F62,14,バスルームだ！,6,1,5,0
0x148763F1,0x179B8F71,8,くそっ！,3,3,0,0
0x148763FA,0x179B8F7A,22,まだ近くにいるはずだ。,10,9,0,1
0x14876411,0x179B8F91,16,追わなければ！！,6,5,0,1
0x14876422,0x179B8FA2,16,み〜くちゃんっ！,6,6,0,0
0x14876433,0x179B8FB3,12,入るよーっ。,5,3,1,1
0x14876440,0x179B8FC0,32,ガラスにはいろっぽい美紅ちゃんの,16,11,3,2
0x14876461,0x179B8FE1,16,姿が映っている。,7,5,0,2
0x14876472,0x179B8FF2,34,綺麗なラインについ見とれてしまう。,16,10,3,3
0x14876495,0x179B9015,16,脱衣かごがある。,7,5,0,2
0x148764A6,0x179B9026,28,女の子らしく、衣服はきちんと,13,9,0,4
0x148764C3,0x179B9043,14,たたんである。,6,6,0,0
0x148764D2,0x179B9052,16,下着が気になる。,7,4,0,3
0x148764E3,0x179B9063,30,でも、服の中に隠しているらしく,14,11,0,3
0x14876502,0x179B9082,14,見当たらない。,6,4,0,2
0x14876511,0x179B9091,18,探して、見ちゃえ。,7,5,0,2
0x14876524,0x179B90A4,26,あった、かーわいいぱんつ！,11,10,1,0
0x1487653F,0x179B90BF,32,よく、こんな小さいのに入るよな。,14,12,0,2
0x14876560,0x179B90E0,16,み〜くちゃんっ！,6,6,0,0
0x1487657A,0x179B90FA,16,きれいだ・・・。,7,4,3,0
0x1487658B,0x179B910B,26,・・・・・・・・・・！！！,10,0,10,0
0x148765A6,0x179B9126,32,さっきまで、美紅ちゃんの着ていた,15,12,0,3
0x148765C7,0x179B9147,20,服がちらかっている。,9,8,0,1
0x148765DC,0x179B915C,8,へーっ！,3,2,1,0
0x148765E5,0x179B9165,26,こんな下着をつけてるんだ。,12,10,0,2
0x14876600,0x179B9180,40,・・・ってこんなことしてる場合じゃない！,19,14,3,2
0x14876629,0x179B91A9,14,美紅ちゃーん！,6,3,1,2
0x14876638,0x179B91B8,18,中にいるのかー！？,7,5,1,1
0x1487664B,0x179B91CB,10,入るぞ！！,3,2,0,1
0x14876656,0x179B91D6,8,くそっ！,3,3,0,0
0x1487665F,0x179B91DF,22,まだ近くにいるはずだ。,10,9,0,1
0x14876676,0x179B91F6,16,追わなければ！！,6,5,0,1
0x14876687,0x179B9207,26,シャワーが出しっぱなしだ。,12,7,4,1
0x148766A2,0x179B9222,22,美紅ちゃんはどこだ！？,9,7,0,2
0x148766B9,0x179B9239,20,コードレスフォンだ。,9,1,8,0
0x148766CE,0x179B924E,34,ここから、ポケベルにかけたんだな。,15,11,4,0
0x148766F1,0x179B9271,32,彼女がここにいたのは間違いない。,15,11,0,4
0x14876712,0x179B9292,30,俺がここに来るのに５分と経って,14,10,0,4
0x14876731,0x179B92B1,14,いないはずだ。,6,6,0,0
0x14876740,0x179B92C0,28,短時間の内に、目立たず彼女を,13,5,0,8
0x1487675D,0x179B92DD,30,連れ出すにはどうすればいい！？,13,11,0,2
0x1487677C,0x179B92FC,16,さっきの係員か！,7,5,0,2
0x1487678D,0x179B930D,34,あのワゴンの中になら彼女を隠せる！,16,9,3,4
0x148767B0,0x179B9330,8,くそっ！,3,3,0,0
0x148767B9,0x179B9339,22,まだ近くにいるはずだ。,10,9,0,1
0x148767D0,0x179B9350,16,追わなければ！！,6,5,0,1
0x14885E60,0x179CAEB0,24,コテージの管理事務所だ。,11,2,4,5
0x14885E79,0x179CAEC9,32,ログハウス風の外観になっている。,15,7,5,3
0x14885E9A,0x179CAEEA,28,ここなら、美紅ちゃんのことが,13,11,0,2
0x14885EB7,0x179CAF07,26,なにかわかるかもしれない。,12,12,0,0
0x14885ED2,0x179CAF22,32,じゃあ、美紅ちゃんは無事・・・？,14,7,3,4
0x14885EF3,0x179CAF43,34,とにかく一度、彼女に会っておこう。,15,10,0,5
0x14885F16,0x179CAF66,38,宿を変えたにしろ、家に帰るつもりにしろ,18,14,0,4
0x14885F3D,0x179CAF8D,24,まだ、島内にいるだろう。,10,8,0,2
0x14885F56,0x179CAFA6,30,まずは、定期船の時間を調べて、,13,7,0,6
0x14885F75,0x179CAFC5,26,船が出たか確認してみよう。,12,8,0,4
0x14885F90,0x179CAFE0,22,雰囲気重視なのだろう。,10,5,0,5
0x14885FA7,0x179CAFF7,38,事務所まで、ログハウス風になっている。,17,8,5,4
0x14885FCE,0x179CB01E,34,ここは、ホテルのフロントにあたる。,15,8,7,0
0x14885FF1,0x179CB041,32,チェックイン、アウトの手続きや、,14,3,9,2
0x14886012,0x179CB192,32,客の要望、苦情を処理する場所だ。,14,5,0,9
0x14886033,0x179CB1B3,24,うん、でもおかしいんだ。,10,10,0,0
0x1488604C,0x179CB1CC,64,彼女はさらわれた翌日に、自分でチェックアウトしたことになってた。,30,17,7,6
0x1488608D,0x179CB20D,34,美紅ちゃんが記録データを書き替える,17,8,3,6
0x148860B0,0x179CB230,30,必要なんて無いし、そんなことが,14,11,0,3
0x148860CF,0x179CB24F,30,美紅ちゃんに出来るはずもない。,14,10,0,4
0x148860EE,0x179CB26E,36,いや、そこまでは気がまわらなかった。,16,15,0,1
0x14886113,0x179CB293,32,たしかに、ここなら何かわかるかも,15,14,0,1
0x14886134,0x179CB2B4,12,しれないな。,5,5,0,0
0x14886141,0x179CB2C1,10,どうして？,4,4,0,0
0x1488614C,0x179CB2CC,12,そうだよな。,5,5,0,0
0x14886159,0x179CB2D9,22,戻ってはいないらしい。,10,9,0,1
0x14886170,0x179CB2F0,34,どうして、そんなに手の込んだことを,16,14,0,2
0x14886193,0x179CB313,24,する必要があるんだろう？,11,9,0,2
0x148861B3,0x179CB333,30,じゃあ、みずえちゃんのように？,13,13,0,0
0x148861D2,0x179CB352,24,とにかく、彼女を探そう！,10,7,0,3
0x148861EB,0x179CB36B,18,コテージの事務所だ,9,2,4,3
0x148861FE,0x179CB37E,24,風景を壊さない様にここも,12,8,0,4
0x14886217,0x179CB397,32,ログハウス風の構造になっている。,15,7,5,3
0x14886238,0x179CB3B8,22,うん、そうなんだけど。,9,9,0,0
0x1488624F,0x179CB3CF,8,まあね。,3,3,0,0
0x14886258,0x179CB3D8,34,ちょっとだけなんだけど、いいかな？,15,15,0,0
0x1488627B,0x179CB3FB,40,いや、だから、そーゆーことじゃなくって！,17,15,2,0
0x148862A4,0x179CB424,24,はぁ、何というか・・・。,10,6,3,1
0x148862C4,0x179CB444,36,コテージ管理事務所前に、誰かいるぞ。,16,5,4,7
0x148862E9,0x179CB469,28,そんなこと、言われてもなぁ。,12,11,0,1
0x14886306,0x179CB486,20,あるか！そんなもん。,8,8,0,0
0x1488631B,0x179CB49B,30,嫌ならホテルのスィートに行けば,15,6,7,2
0x1488633A,0x179CB4BA,20,いいだろうに・・・。,9,6,3,0
0x1488634F,0x179CB4CF,32,こいつの父親って何やってるんだ？,15,12,0,3
0x14886370,0x179CB4F0,34,美紅ちゃんと一緒に、みずえちゃんの,16,12,0,4
0x14886393,0x179CB513,32,ことを調べにきたことがあるんだ。,15,14,0,1
0x148863B4,0x179CB534,38,美紅ちゃんのことも、なにかわかるかも。,17,15,0,2
0x148863DB,0x179CB55B,38,前に事務所で話を聞いたけど、どうする？,17,11,0,6
0x14886402,0x179CB582,12,ありゃりゃ。,5,5,0,0
0x1488640F,0x179CB58F,30,なんか美紅ちゃん、怒ってるぞ。,13,10,0,3
0x1488642E,0x179CB5AE,12,いや、ほら。,4,4,0,0
0x1488643B,0x179CB5BB,16,仕事だからさぁ。,7,5,0,2
0x1488644C,0x179CB5CC,8,なんだ？,3,3,0,0
0x14886455,0x179CB5D5,10,こいつは。,4,4,0,0
0x14886460,0x179CB5E0,12,はい、はい。,4,4,0,0
0x1488646D,0x179CB5ED,30,木の香りが部屋を満たしている。,14,9,0,5
0x14886493,0x179CB613,36,ちょっと聞きたいことがあるんだけど。,17,16,0,1
0x148864B8,0x179CB638,28,この娘のことを知りませんか？,13,11,0,2
0x148864D5,0x179CB655,24,他に誰かと一緒でしたか？,11,7,0,4
0x148864EE,0x179CB66E,32,じゃあ、帰ったということですか？,14,13,0,1
0x1488650F,0x179CB68F,12,何か伝言は？,5,2,0,3
0x1488651C,0x179CB69C,18,そうですか・・・。,8,5,3,0
0x1488652F,0x179CB6AF,10,それじゃ、,4,4,0,0
0x1488653A,0x179CB6BA,30,この娘に見覚えはありませんか？,14,11,0,3
0x14886559,0x179CB6D9,32,この娘の名前は、鮎川みずえです。,14,9,0,5
0x1488657A,0x179CB6FA,26,他に、何かわかりませんか？,11,9,0,2
0x14886595,0x179CB715,28,この人は泊まっていませんか？,13,11,0,2
0x148865B2,0x179CB732,26,遊びに来ているんだったら、,12,10,0,2
0x148865CD,0x179CB74D,32,木の香りも心地いいんだけどなぁ。,15,11,0,4
0x148865EE,0x179CB76E,26,ちょっと聞きたいんですが。,12,11,0,1
0x14886609,0x179CB789,36,いや、彼女は、そうじゃなくて・・・。,15,10,3,2
0x1488662E,0x179CB7AE,18,ここに泊まっていた,9,8,0,1
0x14886641,0x179CB7C1,30,藤原美紅さんのことなんですが。,14,10,0,4
0x14886660,0x179CB7E0,24,だから、違いますってば！,10,9,0,1
0x14886679,0x179CB7F9,12,そうですか。,5,5,0,0
0x14886686,0x179CB806,30,美紅ちゃんの前で仕事をするのは,15,10,0,5
0x148866A5,0x179CB825,16,気が引けるけど。,7,5,0,2
0x148866B6,0x179CB836,32,ただ遊んでる訳にもいかないしな。,15,13,0,2
0x148866D7,0x179CB857,28,あ、いや、それはその・・・。,11,8,3,0
0x148866FB,0x179CB87B,14,違いますー！！,5,3,1,1
0x1488670A,0x179CB88A,28,まだ、そこまでいってません！,12,12,0,0
0x14886727,0x179CB8A7,20,そうじゃないってば！,9,9,0,0
0x1488673C,0x179CB8BC,20,いえ、もーいいです。,8,7,1,0
0x14886751,0x179CB8D1,22,出直してきます・・・。,10,5,3,2
0x14895BA8,0x179DD1F8,24,コテージの管理事務所だ。,11,2,4,5
0x14895BC1,0x179DD211,32,ログハウス風の外観になっている。,15,7,5,3
0x14895BE2,0x179DD232,28,ここなら、美紅ちゃんのことが,13,11,0,2
0x14895BFF,0x179DD24F,26,なにかわかるかもしれない。,12,12,0,0
0x14895C1A,0x179DD26A,32,じゃあ、美紅ちゃんは無事・・・？,14,7,3,4
0x14895C3B,0x179DD28B,34,とにかく一度、彼女に会っておこう。,15,10,0,5
0x14895C5E,0x179DD2AE,38,宿を変えたにしろ、家に帰るつもりにしろ,18,14,0,4
0x14895C85,0x179DD2D5,24,まだ、島内にいるだろう。,10,8,0,2
0x14895C9E,0x179DD2EE,30,まずは、定期船の時間を調べて、,13,7,0,6
0x14895CBD,0x179DD30D,26,船が出たか確認してみよう。,12,8,0,4
0x14895CD8,0x179DD328,22,雰囲気重視なのだろう。,10,5,0,5
0x14895CEF,0x179DD33F,38,事務所まで、ログハウス風になっている。,17,8,5,4
0x14895D16,0x179DD366,34,ここは、ホテルのフロントにあたる。,15,8,7,0
0x14895D39,0x179DD389,32,チェックイン、アウトの手続きや、,14,3,9,2
0x14895D5A,0x179DD3AA,32,客の要望、苦情を処理する場所だ。,14,5,0,9
0x14895D7B,0x179DD3CB,24,うん、でもおかしいんだ。,10,10,0,0
0x14895D94,0x179DD3E4,64,彼女はさらわれた翌日に、自分でチェックアウトしたことになってた。,30,17,7,6
0x14895DD5,0x179DD425,34,美紅ちゃんが記録データを書き替える,17,8,3,6
0x14895DF8,0x179DD448,30,必要なんて無いし、そんなことが,14,11,0,3
0x14895E17,0x179DD467,30,美紅ちゃんに出来るはずもない。,14,10,0,4
0x14895E36,0x179DD486,36,いや、そこまでは気がまわらなかった。,16,15,0,1
0x14895E5B,0x179DD4AB,32,たしかに、ここなら何かわかるかも,15,14,0,1
0x14895E7C,0x179DD4CC,12,しれないな。,5,5,0,0
0x14895E89,0x179DD4D9,10,どうして？,4,4,0,0
0x14895E94,0x179DD4E4,12,そうだよな。,5,5,0,0
0x14895EA1,0x179DD4F1,22,戻ってはいないらしい。,10,9,0,1
0x14895EB8,0x179DD508,34,どうして、そんなに手の込んだことを,16,14,0,2
0x14895EDB,0x179DD52B,24,する必要があるんだろう？,11,9,0,2
0x14895EFB,0x179DD54B,30,じゃあ、みずえちゃんのように？,13,13,0,0
0x14895F1A,0x179DD56A,24,とにかく、彼女を探そう！,10,7,0,3
0x14895F33,0x179DD583,18,コテージの事務所だ,9,2,4,3
0x14895F46,0x179DD596,24,風景を壊さない様にここも,12,8,0,4
0x14895F5F,0x179DD5AF,32,ログハウス風の構造になっている。,15,7,5,3
0x14895F80,0x179DD5D0,22,うん、そうなんだけど。,9,9,0,0
0x14895F97,0x179DD5E7,8,まあね。,3,3,0,0
0x14895FA0,0x179DD5F0,34,ちょっとだけなんだけど、いいかな？,15,15,0,0
0x14895FC3,0x179DD613,40,いや、だから、そーゆーことじゃなくって！,17,15,2,0
0x14895FEC,0x179DD63C,24,はぁ、何というか・・・。,10,6,3,1
0x1489600C,0x179DD78C,36,コテージ管理事務所前に、誰かいるぞ。,16,5,4,7
0x14896031,0x179DD7B1,28,そんなこと、言われてもなぁ。,12,11,0,1
0x1489604E,0x179DD7CE,20,あるか！そんなもん。,8,8,0,0
0x14896063,0x179DD7E3,30,嫌ならホテルのスィートに行けば,15,6,7,2
0x14896082,0x179DD802,20,いいだろうに・・・。,9,6,3,0
0x14896097,0x179DD817,32,こいつの父親って何やってるんだ？,15,12,0,3
0x148960B8,0x179DD838,34,美紅ちゃんと一緒に、みずえちゃんの,16,12,0,4
0x148960DB,0x179DD85B,32,ことを調べにきたことがあるんだ。,15,14,0,1
0x148960FC,0x179DD87C,38,美紅ちゃんのことも、なにかわかるかも。,17,15,0,2
0x14896123,0x179DD8A3,38,前に事務所で話を聞いたけど、どうする？,17,11,0,6
0x1489614A,0x179DD8CA,12,ありゃりゃ。,5,5,0,0
0x14896157,0x179DD8D7,30,なんか美紅ちゃん、怒ってるぞ。,13,10,0,3
0x14896176,0x179DD8F6,12,いや、ほら。,4,4,0,0
0x14896183,0x179DD903,16,仕事だからさぁ。,7,5,0,2
0x14896194,0x179DD914,8,なんだ？,3,3,0,0
0x1489619D,0x179DD91D,10,こいつは。,4,4,0,0
0x148961A8,0x179DD928,12,はい、はい。,4,4,0,0
0x148961B5,0x179DD935,30,木の香りが部屋を満たしている。,14,9,0,5
0x148961DB,0x179DD95B,36,ちょっと聞きたいことがあるんだけど。,17,16,0,1
0x14896200,0x179DD980,28,この娘のことを知りませんか？,13,11,0,2
0x1489621D,0x179DD99D,24,他に誰かと一緒でしたか？,11,7,0,4
0x14896236,0x179DD9B6,32,じゃあ、帰ったということですか？,14,13,0,1
0x14896257,0x179DD9D7,12,何か伝言は？,5,2,0,3
0x14896264,0x179DD9E4,18,そうですか・・・。,8,5,3,0
0x14896277,0x179DD9F7,10,それじゃ、,4,4,0,0
0x14896282,0x179DDA02,30,この娘に見覚えはありませんか？,14,11,0,3
0x148962A1,0x179DDA21,32,この娘の名前は、鮎川みずえです。,14,9,0,5
0x148962C2,0x179DDA42,26,他に、何かわかりませんか？,11,9,0,2
0x148962DD,0x179DDA5D,28,この人は泊まっていませんか？,13,11,0,2
0x148962FA,0x179DDA7A,26,遊びに来ているんだったら、,12,10,0,2
0x14896315,0x179DDA95,32,木の香りも心地いいんだけどなぁ。,15,11,0,4
0x14896336,0x179DDAB6,26,ちょっと聞きたいんですが。,12,11,0,1
0x14896351,0x179DDAD1,36,いや、彼女は、そうじゃなくて・・・。,15,10,3,2
0x14896376,0x179DDAF6,18,ここに泊まっていた,9,8,0,1
0x14896389,0x179DDB09,30,藤原美紅さんのことなんですが。,14,10,0,4
0x148963A8,0x179DDB28,24,だから、違いますってば！,10,9,0,1
0x148963C1,0x179DDB41,12,そうですか。,5,5,0,0
0x148963CE,0x179DDB4E,30,美紅ちゃんの前で仕事をするのは,15,10,0,5
0x148963ED,0x179DDB6D,16,気が引けるけど。,7,5,0,2
0x148963FE,0x179DDB7E,32,ただ遊んでる訳にもいかないしな。,15,13,0,2
0x1489641F,0x179DDB9F,28,あ、いや、それはその・・・。,11,8,3,0
0x14896443,0x179DDBC3,14,違いますー！！,5,3,1,1
0x14896452,0x179DDBD2,28,まだ、そこまでいってません！,12,12,0,0
0x1489646F,0x179DDBEF,20,そうじゃないってば！,9,9,0,0
0x14896484,0x179DDC04,20,いえ、もーいいです。,8,7,1,0
0x14896499,0x179DDC19,22,出直してきます・・・。,10,5,3,2
0x148A6B38,0x179F09E8,14,コロシアムか。,6,1,5,0
0x148A6B47,0x179F09F7,38,アルティメット大会が開催されるようだ。,18,7,7,4
0x148A6B6E,0x179F0A1E,38,まだアルティメット大会が始まる前なのに,19,8,7,4
0x148A6B95,0x179F0A45,26,ずいぶん盛り上がっている。,12,10,0,2
0x148A6BB0,0x179F0A60,24,うん、ここで待ってるよ。,10,9,0,1
0x148A6BC9,0x179F0A79,18,え？ハニーちゃん？,7,4,3,0
0x148A6BDC,0x179F0A8C,14,カッコいいー！,6,2,4,0
0x148A6BEB,0x179F0A9B,22,アルティメット大会か。,10,1,7,2
0x148A6C02,0x179F0AB2,32,パンサー魔女候補の能力を計るには,16,5,4,7
0x148A6C23,0x179F0AD3,32,ちょうどいい場所じゃないのかな。,15,13,0,2
0x148A6C44,0x179F0AF4,14,じゃ、決まり。,5,4,0,1
0x148A6C53,0x179F0B03,24,ハニーちゃん、ヨロシク！,10,3,7,0
0x148A6C6C,0x179F0B1C,28,パンサークローは、女の子しか,13,4,7,2
0x148A6C89,0x179F0B39,16,狙わないんだろ？,7,6,0,1
0x148A6C9A,0x179F0B4A,30,俺が出たって調査にならないよ。,14,10,0,4
0x148A6CB9,0x179F0B69,10,格闘かー。,4,1,1,2
0x148A6CC4,0x179F0B74,26,（応援の）うでが鳴るぜ！！,9,6,0,3
0x148A6CDF,0x179F0B8F,28,ここが、格闘技大会の行われる,13,7,0,6
0x148A6CFC,0x179F0BAC,14,コロシアムか。,6,1,5,0
0x148A6D0B,0x179F0BBB,42,格闘技大会は、まだ始まってないみたいだね。,19,13,0,6
0x148A6D36,0x179F0BE6,10,出ないの？,4,3,0,1
0x148A6D41,0x179F0BF1,16,ああ、そうだね。,6,6,0,0
0x148A6D52,0x179F0C02,30,じゃあ、始まったら来てみよう！,13,11,0,2
0x148A6D71,0x179F0C21,32,上手くごまかされたような・・・。,15,10,3,2
0x148A6D92,0x179F0C42,26,本当に参加してくれるの！？,11,7,0,4
0x148A6DAD,0x179F0C5D,32,これだけ人が集まっているんだから,16,14,0,2
0x148A6DCE,0x179F0C7E,36,何か手掛かりがあるかもしれないしね。,17,14,0,3
